t(s),E(s),F(s),theta,E(theta),F(theta)
989.4,0.0001069934,0.9795303,2.121708,0.04989341,0.9795303
990,0.0001057849,0.9795941,2.122994,0.04932989,0.9795941
990.6,9.890611E-05,0.9796556,2.124281,0.04612215,0.9796556
991.2,0.0001026244,0.979716,2.125568,0.04785606,0.979716
991.8,0.0001082018,0.9797793,2.126854,0.05045694,0.9797793
992.4,0.0001082948,0.9798442,2.128141,0.05050028,0.9798442
993,0.0001123849,0.9799104,2.129428,0.05240759,0.9799104
993.6,0.0001174975,0.9799794,2.130714,0.05479172,0.9799794
994.2,0.0001203791,0.9800507,2.132001,0.05613551,0.9800507
994.8,0.0001160102,0.9801217,2.133288,0.05409816,0.9801217
995.4,0.000112013,0.9801901,2.134574,0.0522342,0.9801901
996,0.0001183341,0.9802592,2.135861,0.05518185,0.9802592
996.6,0.000112013,0.9803283,2.137148,0.0522342,0.9803283
997.2,0.0001178693,0.9803972,2.138434,0.05496511,0.9803972
997.8,0.0001192637,0.9804684,2.139721,0.05561533,0.9804684
998.4,0.0001255847,0.9805418,2.141007,0.05856299,0.9805418
999,0.0001230749,0.9806164,2.142294,0.0573926,0.9806164
999.6,0.0001165679,0.9806883,2.143581,0.05435824,0.9806883
1000.2,0.0001129426,0.9807572,2.144867,0.05266768,0.9807572
1000.8,0.0001149877,0.9808256,2.146154,0.05362133,0.9808256
1001.4,0.0001069004,0.9808921,2.147441,0.04985006,0.9808921
1002,0.0001029962,0.9809551,2.148727,0.04802945,0.9809551
1002.6,0.0001050413,0.9810175,2.150014,0.04898311,0.9810175
1003.2,0.0001027173,0.9810798,2.151301,0.04789941,0.9810798
1003.8,9.881316E-05,0.9811403,2.152587,0.0460788,0.9811403
1004.4,0.0001039258,0.9812011,2.153874,0.04846293,0.9812011
1005,0.0001019737,0.9812629,2.155161,0.04755263,0.9812629
1005.6,9.528079E-05,0.9813221,2.156447,0.04443158,0.9813221
1006.2,0.0001053201,0.9813822,2.157734,0.04911315,0.9813822
1006.8,0.0001061567,0.9814457,2.159021,0.04950328,0.9814457
1007.4,0.0001092243,0.9815103,2.160307,0.05093376,0.9815103
1008,0.0001147088,0.9815775,2.161594,0.05349129,0.9815775
1008.6,0.0001103398,0.981645,2.162881,0.05145394,0.981645
1009.2,0.0001170327,0.9817132,2.164167,0.05457498,0.9817132
1009.8,0.0001112694,0.9817817,2.165454,0.05188742,0.9817817
1010.4,0.0001075511,0.9818473,2.166741,0.0501535,0.9818473
1011,0.0001020666,0.9819102,2.168027,0.04759597,0.9819102
1011.6,9.890611E-05,0.9819705,2.169314,0.04612215,0.9819705
1012.2,9.295687E-05,0.9820281,2.170601,0.04334788,0.9820281
1012.8,9.630332E-05,0.9820848,2.171887,0.04490841,0.9820848
1013.4,9.67681E-05,0.9821428,2.173174,0.04512515,0.9821428
1014,9.174843E-05,0.9821993,2.174461,0.04278436,0.9821993
1014.6,9.221322E-05,0.9822545,2.175747,0.0430011,0.9822545
1015.2,9.444418E-05,0.9823105,2.177034,0.04404145,0.9823105
1015.8,0.0001016019,0.9823693,2.178321,0.04737924,0.9823693
1016.4,0.0001002075,0.9824299,2.179607,0.04672902,0.9824299
1017,0.0001028103,0.9824908,2.180894,0.04794276,0.9824908
1017.6,0.0001050413,0.9825531,2.182181,0.04898311,0.9825531
1018.2,0.0001102469,0.9826177,2.183467,0.05141059,0.9826177
1018.8,0.0001096891,0.9826837,2.184754,0.0511505,0.9826837
1019.4,0.0001053201,0.9827482,2.186041,0.04911315,0.9827482
1020,0.0001016019,0.9828103,2.187327,0.04737924,0.9828103
1020.6,9.87202E-05,0.9828704,2.188614,0.04603545,0.9828704
1021.2,9.091182E-05,0.9829273,2.189901,0.04239423,0.9829273
1021.8,8.830903E-05,0.982981,2.191187,0.04118049,0.982981
1022.4,8.840199E-05,0.983034,2.192474,0.04122384,0.983034
1023,8.412597E-05,0.9830858,2.193761,0.03922983,0.9830858
1023.6,7.966404E-05,0.9831349,2.195047,0.03714914,0.9831349
1024.2,7.771195E-05,0.9831821,2.196334,0.03623883,0.9831821
1024.8,8.198796E-05,0.9832301,2.197621,0.03823283,0.9832301
1025.4,8.217388E-05,0.9832793,2.198907,0.03831953,0.9832793
1026,8.421893E-05,0.9833292,2.200194,0.03927318,0.9833292
1026.6,8.403301E-05,0.9833797,2.201481,0.03918649,0.9833797
1027.2,8.347527E-05,0.98343,2.202767,0.0389264,0.98343
1027.8,8.459075E-05,0.9834804,2.204054,0.03944657,0.9834804
1028.4,9.081886E-05,0.983533,2.205341,0.04235088,0.983533
1029,8.691468E-05,0.9835863,2.206627,0.04053027,0.9835863
1029.6,8.51485E-05,0.9836379,2.207914,0.03970666,0.9836379
1030.2,9.212026E-05,0.9836911,2.209201,0.04295775,0.9836911
1030.8,9.342166E-05,0.9837468,2.210487,0.04356462,0.9837468
1031.4,8.98893E-05,0.9838018,2.211774,0.0419174,0.9838018
1032,9.277096E-05,0.9838566,2.213061,0.04326119,0.9838566
1032.6,9.425827E-05,0.9839127,2.214347,0.04395475,0.9839127
1033.2,8.998225E-05,0.983968,2.215634,0.04196075,0.983968
1033.8,8.338231E-05,0.98402,2.216921,0.03888305,0.98402
1034.4,8.830903E-05,0.9840715,2.218207,0.04118049,0.9840715
1035,8.877381E-05,0.9841246,2.219494,0.04139723,0.9841246
1035.6,8.059361E-05,0.9841754,2.220781,0.03758261,0.9841754
1036.2,8.282457E-05,0.9842244,2.222067,0.03862296,0.9842244
1036.8,8.421893E-05,0.9842745,2.223354,0.03927318,0.9842745
1037.4,8.440484E-05,0.9843251,2.224641,0.03935988,0.9843251
1038,8.505554E-05,0.984376,2.225927,0.03966331,0.984376
1038.6,7.947813E-05,0.9844253,2.227214,0.03706244,0.9844253
1039.2,8.626398E-05,0.984475,2.228501,0.04022683,0.984475
1039.8,7.957108E-05,0.9845248,2.229787,0.03710579,0.9845248
1040.4,7.984995E-05,0.9845726,2.231074,0.03723583,0.9845726
1041,7.706125E-05,0.9846197,2.232361,0.03593539,0.9846197
1041.6,7.734012E-05,0.984666,2.233647,0.03606544,0.984666
1042.2,7.892038E-05,0.9847129,2.234934,0.03680235,0.9847129
1042.8,8.273162E-05,0.9847614,2.236221,0.03857962,0.9847614
1043.4,8.468371E-05,0.9848116,2.237507,0.03948992,0.9848116
1044,8.328936E-05,0.984862,2.238794,0.0388397,0.984862
1044.6,8.784424E-05,0.9849134,2.240081,0.04096375,0.9849134
1045.2,8.951747E-05,0.9849666,2.241367,0.04174401,0.9849666
1045.8,8.133726E-05,0.9850178,2.242654,0.0379294,0.9850178
1046.4,8.72865E-05,0.9850684,2.243941,0.04070366,0.9850684
1047,7.929221E-05,0.9851184,2.245227,0.03697574,0.9851184
1047.6,8.133726E-05,0.9851666,2.246514,0.0379294,0.9851666
1048.2,7.752603E-05,0.9852142,2.247801,0.03615213,0.9852142
1048.8,7.297114E-05,0.9852594,2.249087,0.03402809,0.9852594
1049.4,7.064722E-05,0.9853025,2.250374,0.03294439,0.9853025
1050,7.204158E-05,0.9853453,2.251661,0.03359461,0.9853453
1050.6,6.618529E-05,0.9853867,2.252947,0.03086369,0.9853867
1051.2,6.35825E-05,0.9854257,2.254234,0.02964995,0.9854257
1051.8,6.321067E-05,0.9854637,2.255521,0.02947656,0.9854637
1052.4,6.534868E-05,0.9855023,2.256807,0.03047356,0.9855023
1053,6.153745E-05,0.9855403,2.258094,0.0286963,0.9855403
1053.6,6.516277E-05,0.9855783,2.259381,0.03038687,0.9855783
1054.2,6.971765E-05,0.9856188,2.260667,0.03251091,0.9856188
1054.8,6.850922E-05,0.9856603,2.261954,0.03194739,0.9856603
1055.4,7.083314E-05,0.9857021,2.263241,0.03303109,0.9857021
1056,7.752603E-05,0.9857466,2.264527,0.03615213,0.9857466
1056.6,7.557394E-05,0.9857925,2.265814,0.03524183,0.9857925
1057.2,7.622464E-05,0.9858381,2.2671,0.03554526,0.9858381
1057.8,7.761899E-05,0.9858842,2.268387,0.03619548,0.9858842
1058.4,7.706125E-05,0.9859306,2.269674,0.03593539,0.9859306
1059,8.031474E-05,0.9859778,2.27096,0.03745257,0.9859778
1059.6,7.984995E-05,0.9860259,2.272247,0.03723583,0.9860259
1060.2,7.854856E-05,0.9860734,2.273534,0.03662896,0.9860734
1060.8,8.291753E-05,0.9861218,2.27482,0.03866631,0.9861218
1061.4,8.486962E-05,0.9861722,2.276107,0.03957662,0.9861722
1062,8.598511E-05,0.9862234,2.277394,0.04009679,0.9862234
1062.6,8.914564E-05,0.986276,2.27868,0.04157062,0.986276
1063.2,9.007521E-05,0.9863297,2.279967,0.0420041,0.9863297
1063.8,8.115135E-05,0.9863811,2.281254,0.0378427,0.9863811
1064.4,8.217388E-05,0.9864301,2.28254,0.03831953,0.9864301
1065,7.994291E-05,0.9864787,2.283827,0.03727918,0.9864787
1065.6,7.492324E-05,0.9865252,2.285114,0.03493839,0.9865252
1066.2,7.157679E-05,0.9865691,2.2864,0.03337787,0.9865691
1066.8,7.510915E-05,0.9866132,2.287687,0.03502509,0.9866132
1067.4,7.641055E-05,0.9866586,2.288974,0.03563196,0.9866586
1068,8.012882E-05,0.9867056,2.29026,0.03736587,0.9867056
1068.6,8.496258E-05,0.9867551,2.291547,0.03961996,0.9867551
1069.2,8.412597E-05,0.9868058,2.292834,0.03922983,0.9868058
1069.8,7.78049E-05,0.9868544,2.29412,0.03628218,0.9868544
1070.4,8.105839E-05,0.9869021,2.295407,0.03779935,0.9869021
1071,6.96247E-05,0.9869473,2.296694,0.03246756,0.9869473
1071.6,7.30641E-05,0.9869901,2.29798,0.03407144,0.9869901
1072.2,6.869513E-05,0.9870326,2.299267,0.03203409,0.9870326
1072.8,6.590642E-05,0.987073,2.300554,0.03073365,0.987073
1073.4,6.665008E-05,0.9871127,2.30184,0.03108043,0.9871127
1074,7.129792E-05,0.9871541,2.303127,0.03324783,0.9871541
1074.6,7.232045E-05,0.9871972,2.304414,0.03372465,0.9871972
1075.2,6.860217E-05,0.9872395,2.3057,0.03199074,0.9872395
1075.8,6.785852E-05,0.9872804,2.306987,0.03164395,0.9872804
1076.4,6.739373E-05,0.987321,2.308274,0.03142721,0.987321
1077,6.451207E-05,0.9873606,2.30956,0.03008343,0.9873606
1077.6,6.395433E-05,0.9873991,2.310847,0.02982334,0.9873991
1078.2,5.88417E-05,0.987436,2.312134,0.02743921,0.987436
1078.8,6.097971E-05,0.9874719,2.31342,0.02843621,0.9874719
1079.4,6.088675E-05,0.9875085,2.314707,0.02839286,0.9875085
1080,5.977127E-05,0.9875447,2.315994,0.02787269,0.9875447
1080.6,6.01431E-05,0.9875806,2.31728,0.02804608,0.9875806
1081.2,5.856283E-05,0.9876162,2.318567,0.02730917,0.9876162
1081.8,6.29318E-05,0.9876527,2.319854,0.02934652,0.9876527
1082.4,5.930648E-05,0.9876894,2.32114,0.02765595,0.9876894
1083,6.153745E-05,0.9877256,2.322427,0.0286963,0.9877256
1083.6,6.544164E-05,0.9877637,2.323714,0.03051691,0.9877637
1084.2,5.986423E-05,0.9878013,2.325,0.02791604,0.9878013
1084.8,6.460503E-05,0.9878386,2.326287,0.03012678,0.9878386
1085.4,6.757965E-05,0.9878783,2.327574,0.03151391,0.9878783
1086,6.376841E-05,0.9879177,2.32886,0.02973665,0.9879177
1086.6,6.237406E-05,0.9879556,2.330147,0.02908643,0.9879556
1087.2,6.990357E-05,0.9879952,2.331434,0.03259761,0.9879952
1087.8,6.739373E-05,0.9880364,2.33272,0.03142721,0.9880364
1088.4,6.934583E-05,0.9880774,2.334007,0.03233752,0.9880774
1089,6.850922E-05,0.9881188,2.335294,0.03194739,0.9881188
1089.6,6.83233E-05,0.9881599,2.33658,0.03186069,0.9881599
1090.2,6.76726E-05,0.9882006,2.337867,0.03155726,0.9882006
1090.8,6.878809E-05,0.9882416,2.339154,0.03207743,0.9882416
1091.4,6.637121E-05,0.9882821,2.34044,0.03095039,0.9882821
1092,7.018244E-05,0.9883231,2.341727,0.03272765,0.9883231
1092.6,7.232045E-05,0.9883659,2.343014,0.03372465,0.9883659
1093.2,7.046131E-05,0.9884087,2.3443,0.03285769,0.9884087
1093.8,7.213453E-05,0.9884515,2.345587,0.03363796,0.9884515
1094.4,7.083314E-05,0.9884944,2.346874,0.03303109,0.9884944
1095,6.48839E-05,0.9885351,2.34816,0.03025682,0.9885351
1095.6,6.748669E-05,0.9885748,2.349447,0.03147056,0.9885748
1096.2,6.29318E-05,0.9886139,2.350734,0.02934652,0.9886139
1096.8,5.893466E-05,0.9886505,2.35202,0.02748256,0.9886505
1097.4,5.642482E-05,0.9886851,2.353307,0.02631216,0.9886851
1098,5.633186E-05,0.9887189,2.354594,0.02626882,0.9887189
1098.6,5.41009E-05,0.988752,2.35588,0.02522847,0.988752
1099.2,5.075445E-05,0.9887835,2.357167,0.02366794,0.9887835
1099.8,4.908123E-05,0.9888134,2.358454,0.02288768,0.9888134
1100.4,4.908123E-05,0.9888429,2.35974,0.02288768,0.9888429
1101,4.852349E-05,0.9888722,2.361027,0.02262759,0.9888722
1101.6,4.7408E-05,0.9889009,2.362314,0.02210742,0.9889009
1102.2,4.843053E-05,0.9889297,2.3636,0.02258425,0.9889297
1102.8,5.019671E-05,0.9889593,2.364887,0.02340786,0.9889593
1103.4,5.196289E-05,0.9889899,2.366174,0.02423147,0.9889899
1104,5.586708E-05,0.9890223,2.36746,0.02605208,0.9890223
1104.6,5.912057E-05,0.9890568,2.368747,0.02756925,0.9890568
1105.2,6.348954E-05,0.9890936,2.370034,0.0296066,0.9890936
1105.8,6.35825E-05,0.9891317,2.37132,0.02964995,0.9891317
1106.4,6.720782E-05,0.9891709,2.372607,0.03134052,0.9891709
1107,6.609234E-05,0.9892109,2.373894,0.03082034,0.9892109
1107.6,6.376841E-05,0.9892499,2.37518,0.02973665,0.9892499
1108.2,6.302476E-05,0.9892879,2.376467,0.02938986,0.9892879
1108.8,5.912057E-05,0.9893246,2.377754,0.02756925,0.9893246
1109.4,5.967831E-05,0.9893602,2.37904,0.02782934,0.9893602
1110,5.326429E-05,0.9893941,2.380327,0.02483834,0.9893941
1110.6,5.149811E-05,0.9894255,2.381614,0.02401473,0.9894255
1111.2,5.047558E-05,0.9894561,2.3829,0.0235379,0.9894561
1111.8,4.908123E-05,0.989486,2.384187,0.02288768,0.989486
1112.4,4.908123E-05,0.9895154,2.385474,0.02288768,0.9895154
1113,4.963897E-05,0.989545,2.38676,0.02314777,0.989545
1113.6,4.796575E-05,0.9895743,2.388047,0.02236751,0.9895743
1114.2,5.205585E-05,0.9896043,2.389333,0.02427481,0.9896043
1114.8,4.889531E-05,0.9896346,2.39062,0.02280099,0.9896346
1115.4,5.363612E-05,0.9896654,2.391907,0.02501173,0.9896654
1116,5.205585E-05,0.9896971,2.393193,0.02427481,0.9896971
1116.6,5.075445E-05,0.9897279,2.39448,0.02366794,0.9897279
1117.2,5.140515E-05,0.9897586,2.395767,0.02397138,0.9897586
1117.8,5.112628E-05,0.9897893,2.397053,0.02384134,0.9897893
1118.4,5.363612E-05,0.9898207,2.39834,0.02501173,0.9898207
1119,5.54023E-05,0.9898535,2.399627,0.02583534,0.9898535
1119.6,5.335724E-05,0.9898861,2.400913,0.02488168,0.9898861
1120.2,5.382203E-05,0.9899182,2.4022,0.02509842,0.9899182
1120.8,4.982488E-05,0.9899493,2.403487,0.02323447,0.9899493
1121.4,4.917419E-05,0.989979,2.404773,0.02293103,0.989979
1122,5.149811E-05,0.9900092,2.40606,0.02401473,0.9900092
1122.6,4.731505E-05,0.9900389,2.407347,0.02206407,0.9900389
1123.2,4.796575E-05,0.9900675,2.408633,0.02236751,0.9900675
1123.8,4.917419E-05,0.9900966,2.40992,0.02293103,0.9900966
1124.4,5.326429E-05,0.9901273,2.411207,0.02483834,0.9901273
1125,5.289246E-05,0.9901592,2.412493,0.02466495,0.9901592
1125.6,5.298542E-05,0.9901909,2.41378,0.02470829,0.9901909
1126.2,5.149811E-05,0.9902223,2.415067,0.02401473,0.9902223
1126.8,5.010375E-05,0.9902528,2.416353,0.02336451,0.9902528
1127.4,4.666435E-05,0.9902818,2.41764,0.02176064,0.9902818
1128,4.889531E-05,0.9903105,2.418927,0.02280099,0.9903105
1128.6,4.843053E-05,0.9903397,2.420213,0.02258425,0.9903397
1129.2,4.954601E-05,0.9903691,2.4215,0.02310442,0.9903691
1129.8,5.168402E-05,0.9903994,2.422787,0.02410142,0.9903994
1130.4,5.298542E-05,0.9904308,2.424073,0.02470829,0.9904308
1131,5.038262E-05,0.9904618,2.42536,0.02349455,0.9904618
1131.6,5.47516E-05,0.9904934,2.426647,0.0255319,0.9904934
1132.2,5.428681E-05,0.9905261,2.427933,0.02531516,0.9905261
1132.8,5.484455E-05,0.9905588,2.42922,0.02557525,0.9905588
1133.4,5.456568E-05,0.9905917,2.430507,0.02544521,0.9905917
1134,5.512343E-05,0.9906246,2.431793,0.02570529,0.9906246
1134.6,5.94924E-05,0.9906589,2.43308,0.02774264,0.9906589
1135.2,5.605299E-05,0.9906936,2.434367,0.02613877,0.9906936
1135.8,5.47516E-05,0.9907269,2.435653,0.0255319,0.9907269
1136.4,5.131219E-05,0.9907587,2.43694,0.02392803,0.9907587
1137,4.573478E-05,0.9907878,2.438227,0.02132716,0.9907878
1137.6,4.545591E-05,0.9908151,2.439513,0.02119711,0.9908151
1138.2,4.443339E-05,0.9908421,2.4408,0.02072029,0.9908421
1138.8,4.359677E-05,0.9908685,2.442087,0.02033016,0.9908685
1139.4,4.062215E-05,0.9908938,2.443373,0.01894302,0.9908938
1140,4.815166E-05,0.9909204,2.44466,0.0224542,0.9909204
1140.6,5.010375E-05,0.9909499,2.445947,0.02336451,0.9909499
1141.2,5.010375E-05,0.99098,2.447233,0.02336451,0.99098
1141.8,5.633186E-05,0.9910119,2.44852,0.02626882,0.9910119
1142.4,5.503047E-05,0.9910453,2.449807,0.02566195,0.9910453
1143,5.354316E-05,0.9910779,2.451093,0.02496838,0.9910779
1143.6,5.270655E-05,0.9911097,2.45238,0.02457825,0.9911097
1144.2,4.973193E-05,0.9911405,2.453667,0.02319112,0.9911405
1144.8,5.131219E-05,0.9911708,2.454953,0.02392803,0.9911708
1145.4,4.666435E-05,0.9912002,2.45624,0.02176064,0.9912002
1146,4.33179E-05,0.9912272,2.457527,0.02020011,0.9912272
1146.6,4.703618E-05,0.9912543,2.458813,0.02193403,0.9912543
1147.2,4.164468E-05,0.9912809,2.4601,0.01941985,0.9912809
1147.8,4.387564E-05,0.9913065,2.461387,0.0204602,0.9913065
1148.4,4.313199E-05,0.9913326,2.462673,0.02011342,0.9913326
1149,4.025033E-05,0.9913577,2.46396,0.01876963,0.9913577
1149.6,4.257425E-05,0.9913825,2.465247,0.01985333,0.9913825
1150.2,4.108694E-05,0.9914076,2.466533,0.01915976,0.9914076
1150.8,4.080807E-05,0.9914322,2.46782,0.01902972,0.9914322
1151.4,4.276016E-05,0.9914572,2.469107,0.01994003,0.9914572
1152,4.285312E-05,0.9914829,2.470393,0.01998337,0.9914829
1152.6,4.629252E-05,0.9915097,2.47168,0.02158725,0.9915097
1153.2,4.657139E-05,0.9915375,2.472967,0.02171729,0.9915375
1153.8,4.982488E-05,0.9915665,2.474253,0.02323447,0.9915665
1154.4,5.103332E-05,0.9915967,2.47554,0.02379799,0.9915967
1155,4.880236E-05,0.9916267,2.476827,0.02275764,0.9916267
1155.6,5.177698E-05,0.9916568,2.478113,0.02414477,0.9916568
1156.2,4.824462E-05,0.9916868,2.4794,0.02249755,0.9916868
1156.8,4.722209E-05,0.9917155,2.480687,0.02202072,0.9917155
1157.4,5.214881E-05,0.9917453,2.481973,0.02431816,0.9917453
1158,4.880236E-05,0.9917756,2.48326,0.02275764,0.9917756
1158.6,5.298542E-05,0.9918061,2.484547,0.02470829,0.9918061
1159.2,5.103332E-05,0.9918373,2.485833,0.02379799,0.9918373
1159.8,5.614595E-05,0.9918695,2.48712,0.02618212,0.9918695
1160.4,5.865579E-05,0.9919039,2.488407,0.02735251,0.9919039
1161,5.177698E-05,0.991937,2.489693,0.02414477,0.991937
1161.6,4.973193E-05,0.9919675,2.49098,0.02319112,0.9919675
1162.2,5.140515E-05,0.9919978,2.492267,0.02397138,0.9919978
1162.8,4.87094E-05,0.9920279,2.493553,0.02271429,0.9920279
1163.4,4.248129E-05,0.9920552,2.49484,0.01980998,0.9920552
1164,4.257425E-05,0.9920807,2.496127,0.01985333,0.9920807
1164.6,4.313199E-05,0.9921065,2.497413,0.02011342,0.9921065
1165.2,3.978554E-05,0.9921313,2.4987,0.01855289,0.9921313
1165.8,4.257425E-05,0.992156,2.499987,0.01985333,0.992156
1166.4,4.145877E-05,0.9921812,2.501273,0.01933316,0.9921812
1167,4.080807E-05,0.9922059,2.50256,0.01902972,0.9922059
1167.6,3.98785E-05,0.9922301,2.503847,0.01859624,0.9922301
1168.2,3.997146E-05,0.9922541,2.505133,0.01863959,0.9922541
1168.8,4.229538E-05,0.9922788,2.50642,0.01972329,0.9922788
1169.4,3.662501E-05,0.9923024,2.507707,0.01707907,0.9923024
1170,3.85771E-05,0.992325,2.508993,0.01798937,0.992325
1170.6,4.090102E-05,0.9923488,2.51028,0.01907307,0.9923488
1171.2,3.690388E-05,0.9923722,2.511566,0.01720911,0.9923722
1171.8,3.476587E-05,0.9923937,2.512853,0.01621211,0.9923937
1172.4,3.867006E-05,0.9924157,2.51414,0.01803272,0.9924157
1173,3.690388E-05,0.9924384,2.515426,0.01720911,0.9924384
1173.6,3.476587E-05,0.9924599,2.516713,0.01621211,0.9924599
1174.2,3.671796E-05,0.9924813,2.518,0.01712241,0.9924813
1174.8,3.504474E-05,0.9925029,2.519286,0.01634215,0.9925029
1175.4,3.569544E-05,0.9925241,2.520573,0.01664559,0.9925241
1176,3.550953E-05,0.9925455,2.52186,0.01655889,0.9925455
1176.6,3.430109E-05,0.9925664,2.523146,0.01599537,0.9925664
1177.2,3.51377E-05,0.9925872,2.524433,0.0163855,0.9925872
1177.8,3.504474E-05,0.9926083,2.52572,0.01634215,0.9926083
1178.4,3.457996E-05,0.9926292,2.527006,0.01612541,0.9926292
1179,3.708979E-05,0.9926507,2.528293,0.01729581,0.9926507
1179.6,3.92278E-05,0.9926736,2.52958,0.01829281,0.9926736
1180.2,3.885597E-05,0.992697,2.530866,0.01811941,0.992697
1180.8,3.941371E-05,0.9927205,2.532153,0.0183795,0.9927205
1181.4,4.015737E-05,0.9927443,2.53344,0.01872629,0.9927443
1182,4.080807E-05,0.9927686,2.534726,0.01902972,0.9927686
1182.6,4.164468E-05,0.9927934,2.536013,0.01941985,0.9927934
1183.2,4.062215E-05,0.992818,2.5373,0.01894302,0.992818
1183.8,3.85771E-05,0.9928418,2.538586,0.01798937,0.9928418
1184.4,4.108694E-05,0.9928657,2.539873,0.01915976,0.9928657
1185,3.625318E-05,0.9928889,2.54116,0.01690567,0.9928889
1185.6,3.736866E-05,0.992911,2.542446,0.01742585,0.992911
1186.2,3.569544E-05,0.9929329,2.543733,0.01664559,0.9929329
1186.8,3.327856E-05,0.9929536,2.54502,0.01551854,0.9929536
1187.4,3.532361E-05,0.9929742,2.546306,0.0164722,0.9929742
1188,3.476587E-05,0.9929952,2.547593,0.01621211,0.9929952
1188.6,3.643909E-05,0.9930166,2.54888,0.01699237,0.9930166
1189.2,3.616022E-05,0.9930384,2.550166,0.01686233,0.9930384
1189.8,3.57884E-05,0.9930599,2.551453,0.01668893,0.9930599
1190.4,3.932076E-05,0.9930825,2.55274,0.01833615,0.9930825
1191,3.79264E-05,0.9931056,2.554026,0.01768594,0.9931056
1191.6,3.597431E-05,0.9931278,2.555313,0.01677563,0.9931278
1192.2,3.755458E-05,0.9931499,2.5566,0.01751254,0.9931499
1192.8,4.117989E-05,0.9931735,2.557886,0.01920311,0.9931735
1193.4,3.625318E-05,0.9931967,2.559173,0.01690567,0.9931967
1194,3.643909E-05,0.9932185,2.56046,0.01699237,0.9932185
1194.6,3.79264E-05,0.9932408,2.561746,0.01768594,0.9932408
1195.2,3.606727E-05,0.993263,2.563033,0.01681898,0.993263
1195.8,3.4487E-05,0.9932842,2.56432,0.01608206,0.9932842
1196.4,3.495178E-05,0.993305,2.565606,0.0162988,0.993305
1197,3.4487E-05,0.9933259,2.566893,0.01608206,0.9933259
1197.6,3.234899E-05,0.9933459,2.56818,0.01508506,0.9933459
1198.2,3.346447E-05,0.9933657,2.569466,0.01560524,0.9933657
1198.8,3.03969E-05,0.9933848,2.570753,0.01417476,0.9933848
1199.4,3.151238E-05,0.9934034,2.57204,0.01469493,0.9934034
1200,3.225603E-05,0.9934225,2.573326,0.01504172,0.9934225
1200.6,3.402222E-05,0.9934424,2.574613,0.01586532,0.9934424
1201.2,3.485883E-05,0.9934631,2.5759,0.01625546,0.9934631
1201.8,3.736866E-05,0.9934847,2.577186,0.01742585,0.9934847
1202.4,4.164468E-05,0.9935084,2.578473,0.01941985,0.9935084
1203,4.564182E-05,0.9935346,2.57976,0.02128381,0.9935346
1203.6,4.034328E-05,0.9935604,2.581046,0.01881298,0.9935604
1204.2,4.313199E-05,0.9935855,2.582333,0.02011342,0.9935855
1204.8,3.848415E-05,0.99361,2.58362,0.01794602,0.99361
1205.4,3.801936E-05,0.9936329,2.584906,0.01772928,0.9936329
1206,3.597431E-05,0.9936551,2.586193,0.01677563,0.9936551
1206.6,3.402222E-05,0.9936761,2.58748,0.01586532,0.9936761
1207.2,3.457996E-05,0.9936967,2.588766,0.01612541,0.9936967
1207.8,3.114055E-05,0.9937164,2.590053,0.01452154,0.9937164
1208.4,3.365039E-05,0.9937358,2.59134,0.01569193,0.9937358
1209,3.281378E-05,0.9937558,2.592626,0.0153018,0.9937558
1209.6,3.160534E-05,0.9937751,2.593913,0.01473828,0.9937751
1210.2,3.309265E-05,0.9937945,2.5952,0.01543185,0.9937945
1210.8,3.114055E-05,0.9938138,2.596486,0.01452154,0.9938138
1211.4,3.327856E-05,0.9938331,2.597773,0.01551854,0.9938331
1212,3.262786E-05,0.9938529,2.59906,0.01521511,0.9938529
1212.6,3.216308E-05,0.9938723,2.600346,0.01499837,0.9938723
1213.2,3.309265E-05,0.9938919,2.601633,0.01543185,0.9938919
1213.8,3.420813E-05,0.9939121,2.60292,0.01595202,0.9939121
1214.4,3.476587E-05,0.9939328,2.604206,0.01621211,0.9939328
1215,3.197716E-05,0.9939528,2.605493,0.01491167,0.9939528
1215.6,3.625318E-05,0.9939733,2.60678,0.01690567,0.9939733
1216.2,3.346447E-05,0.9939942,2.608066,0.01560524,0.9939942
1216.8,3.216308E-05,0.9940139,2.609353,0.01499837,0.9940139
1217.4,3.485883E-05,0.994034,2.61064,0.01625546,0.994034
1218,3.197716E-05,0.994054,2.611926,0.01491167,0.994054
1218.6,2.84448E-05,0.9940722,2.613213,0.01326445,0.9940722
1219.2,3.216308E-05,0.9940903,2.6145,0.01499837,0.9940903
1219.8,3.002507E-05,0.994109,2.615786,0.01400137,0.994109
1220.4,2.77941E-05,0.9941263,2.617073,0.01296102,0.9941263
1221,2.574905E-05,0.9941424,2.61836,0.01200736,0.9941424
1221.6,2.649271E-05,0.9941581,2.619646,0.01235415,0.9941581
1222.2,2.258852E-05,0.9941728,2.620933,0.01053354,0.9941728
1222.8,2.184487E-05,0.9941861,2.62222,0.01018675,0.9941861
1223.4,2.268148E-05,0.9941995,2.623506,0.01057688,0.9941995
1224,2.128712E-05,0.9942127,2.624793,0.009926665,0.9942127
1224.6,2.193782E-05,0.9942256,2.62608,0.0102301,0.9942256
1225.2,2.128712E-05,0.9942386,2.627366,0.009926665,0.9942386
1225.8,2.519131E-05,0.9942526,2.628653,0.01174728,0.9942526
1226.4,2.556314E-05,0.9942678,2.62994,0.01192067,0.9942678
